"","when","temperature","wind_speed","wind_dir","rel_humidity","pressure","solar_radiation","rainfall"
"29553",2015-07-25 05:20:00,14.75,1.327,319,85.8,985,22.09,0
"29554",2015-07-25 05:30:00,15.4,0.97,329.1,84.7,985,26.79,0
"29555",2015-07-25 05:40:00,16.12,0.832,347.8,83,985,31.87,0
"29556",2015-07-25 05:50:00,16.76,0.804,359.4,81.8,985,39.42,0
"29557",2015-07-25 06:00:00,17.53,0.54,12.12,79.54,985,39.91,0
"29558",2015-07-25 06:10:00,18.2,0.467,341,77.62,985,41.7,0
"29559",2015-07-25 06:20:00,18.37,0.678,342,76.97,985,122.1,0
"29560",2015-07-25 06:30:00,18.11,1.06,338.1,79.53,985,248,0
"29561",2015-07-25 06:40:00,18.25,0.989,355.2,80.6,985,275.8,0
"29562",2015-07-25 06:50:00,19.09,0.631,7.163,77.86,985,303,0
"29563",2015-07-25 07:00:00,19.81,0.758,344.8,76.87,985,225.8,0
"29564",2015-07-25 07:10:00,20.32,0.849,337.3,75.48,986,367.1,0
"29565",2015-07-25 07:20:00,20.6,0.907,340.7,73.35,986,397.6,0
"29566",2015-07-25 07:30:00,20.63,1.084,345,72.06,985,428.7,0
"29567",2015-07-25 07:40:00,21.05,0.671,30.26,71.04,985,456.8,0
"29568",2015-07-25 07:50:00,21.2,1.221,29.88,71.22,985,489.8,0
"29569",2015-07-25 08:00:00,21.41,0.799,56.72,69.95,985,519.1,0
"29570",2015-07-25 08:10:00,21.59,1.143,28.5,70.73,986,546.3,0
"29571",2015-07-25 08:20:00,21.77,0.388,308.4,69.55,986,574.6,0
"29572",2015-07-25 08:30:00,22.29,0.635,46.71,69.23,986,604.4,0
"29573",2015-07-25 08:40:00,22.46,0.433,43.32,68.51,986,632.9,0
"29574",2015-07-25 08:50:00,22.67,1.341,65.98,68.89,986,663.1,0
"29575",2015-07-25 09:00:00,22.25,1.326,72.16,70.01,986,702.2,0
"29576",2015-07-25 09:10:00,22.2,1.582,72.12,69.77,986,697.7,0
"29577",2015-07-25 09:20:00,22.36,1.226,42.41,69.6,985,749.9,0
"29578",2015-07-25 09:30:00,22.69,0.92,36.31,67.77,985,679.8,0
"29579",2015-07-25 09:40:00,22.84,1.115,64.67,67.14,985,754.1,0
"29580",2015-07-25 09:50:00,23.16,0.738,39.55,64.16,985,778.6,0
"29581",2015-07-25 10:00:00,23.48,0.653,71.67,62.21,985,739,0
"29582",2015-07-25 10:10:00,23.84,0.686,90.9,60.39,985,841,0
"29583",2015-07-25 10:20:00,24.01,1.069,59.41,59.07,985,798.1,0
"29584",2015-07-25 10:30:00,23.89,0.824,41.37,58.11,985,772.2,0
"29585",2015-07-25 10:40:00,24.13,0.574,85.5,60.27,985,782.2,0
"29586",2015-07-25 10:50:00,24.25,0.54,114.5,59.35,985,880,0
"29587",2015-07-25 11:00:00,24.56,0.584,184.1,58.89,985,829,0
"29588",2015-07-25 11:10:00,24.97,0.68,168.3,56.35,985,910,0
"29589",2015-07-25 11:20:00,24.92,1.383,146.1,56.6,985,906,0
"29590",2015-07-25 11:30:00,24.98,0.852,153.9,56.54,985,800,0
"29591",2015-07-25 11:40:00,25.04,1.141,121.4,56.03,985,878,0
"29592",2015-07-25 11:50:00,25.11,1.164,161.8,56.21,985,908,0
"29593",2015-07-25 12:00:00,25.16,1.519,189.9,56.51,985,889,0
"29594",2015-07-25 12:10:00,25.28,1.158,160.3,57.17,985,930,0
"29595",2015-07-25 12:20:00,25.61,1.201,148.7,55.05,985,933,0
"29596",2015-07-25 12:30:00,25.48,1.622,183.9,54.73,985,775.4,0
"29597",2015-07-25 12:40:00,25.2,1.721,158.2,55.27,985,960,0
"29598",2015-07-25 12:50:00,25.65,1.023,128,54.77,984,992,0
"29599",2015-07-25 13:00:00,26.28,1.104,202.5,53.35,984,974,0
"29600",2015-07-25 13:10:00,26.38,1.623,134.6,53.42,984,768.7,0
"29601",2015-07-25 13:20:00,25.65,1.214,143.3,55.3,984,406,0
"29602",2015-07-25 13:30:00,24.86,0.933,175,56.3,984,332.6,0
"29603",2015-07-25 13:40:00,24.52,0.955,194.2,58.91,984,258.7,0
"29604",2015-07-25 13:50:00,24.14,1.064,200.5,59.28,984,294.3,0
"29605",2015-07-25 14:00:00,24.03,1.103,173.5,59.28,984,351,0
"29606",2015-07-25 14:10:00,24.26,1.526,155.9,59.81,984,461.2,0
"29607",2015-07-25 14:20:00,24.29,1.266,157.8,59.09,984,295.9,0
"29608",2015-07-25 14:30:00,24.01,1.038,148,59.73,984,219.1,0
"29609",2015-07-25 14:40:00,24.01,1.006,150.5,62.06,984,340,0
"29610",2015-07-25 14:50:00,24.28,1.241,155.8,61.2,984,417.7,0
"29611",2015-07-25 15:00:00,24.53,0.825,153,61.12,984,340.8,0
"29612",2015-07-25 15:10:00,24.62,0.972,154.5,61.53,984,302,0
"29613",2015-07-25 15:20:00,24.47,0.982,145.5,62.59,984,273.2,0
"29614",2015-07-25 15:30:00,24.23,1.346,140.8,61.8,984,216.2,0
"29615",2015-07-25 15:40:00,23.87,0.959,131,65.25,984,175.9,0
"29616",2015-07-25 15:50:00,23.44,1.198,104.5,68.86,984,123.2,0
"29617",2015-07-25 16:00:00,22.76,0.746,113.6,72.38,984,88.8,0
"29618",2015-07-25 16:10:00,22.49,0.393,134.7,74.08,984,85.1,0
"29619",2015-07-25 16:20:00,22.39,1.287,127.8,73.63,984,110.9,0
"29620",2015-07-25 16:30:00,22.36,0.957,114.8,74.17,984,69.32,0
"29621",2015-07-25 16:40:00,22.03,1.325,34.66,75.56,984,46.23,0
"29622",2015-07-25 16:50:00,21.49,1.497,7.926,79.15,984,92.5,0
"29623",2015-07-25 17:00:00,21.55,1.222,106.4,79.47,984,108.8,0
"29624",2015-07-25 17:10:00,21.16,2.295,179.5,84.2,984,111,2
"29625",2015-07-25 17:20:00,19.63,1.567,149.8,99,984,131.7,0
"29626",2015-07-25 17:30:00,19.51,1.132,171.7,100,984,144.8,0
"29627",2015-07-25 17:40:00,19.5,1.108,142,100,984,123.5,0
"29628",2015-07-25 17:50:00,19.43,1.362,140.2,100,984,77.57,0
"29629",2015-07-25 18:00:00,19.23,1.251,149.7,100,984,65.93,0
"29630",2015-07-25 18:10:00,19.08,0.775,154.4,100,984,62.89,0
"29631",2015-07-25 18:20:00,18.98,0.807,157.8,100,984,67.57,0
"29632",2015-07-25 18:30:00,18.96,1.228,145.9,100,984,52.13,0
"29633",2015-07-25 18:40:00,18.85,1.214,153,100,985,38.01,0
"29634",2015-07-25 18:50:00,18.76,1.056,152.8,100,985,27.49,0
"29635",2015-07-25 19:00:00,18.65,1.155,150.1,100,985,16.25,0
"29636",2015-07-25 19:10:00,18.6,1.192,156.6,100,985,8.1,0
"29637",2015-07-25 19:20:00,18.57,1.033,154.2,100,985,3.039,0
"29638",2015-07-25 19:30:00,18.55,1.404,149.8,100,985,1.612,0
"29639",2015-07-25 19:40:00,18.53,1.531,145.9,100,985,0.548,0
"29640",2015-07-25 19:50:00,18.47,1.444,143.1,100,985,0.802,0
"29641",2015-07-25 20:00:00,18.44,1.354,151.7,100,985,0.467,0
"29642",2015-07-25 20:10:00,18.33,1.514,140.9,100,985,0,0
"29643",2015-07-25 20:20:00,18.24,1.561,141,100,985,0,0
"29644",2015-07-25 20:30:00,18.22,1.134,151.9,100,985,0.249,0
"29645",2015-07-25 20:40:00,18.25,0.938,156.8,100,985,0.332,0
"29646",2015-07-25 20:50:00,18.28,1,168.2,100,985,0.391,0
"29647",2015-07-25 21:00:00,18.35,1.37,166.9,100,985,0.302,0
"29648",2015-07-25 21:10:00,18.37,1.177,165.3,100,986,0.156,0
"29649",2015-07-25 21:20:00,18.34,1.131,156.3,100,986,0.085,0
"29650",2015-07-25 21:30:00,18.28,1.138,153.5,100,985,0.224,0
"29651",2015-07-25 21:40:00,18.23,1.077,146.6,100,985,0.244,0
"29652",2015-07-25 21:50:00,18.2,1.066,151.1,100,985,0.246,0
"29653",2015-07-25 22:00:00,18.19,1.039,152.5,100,986,0.022,0
"29654",2015-07-25 22:10:00,18.16,1.205,160.4,100,986,0,0
"29655",2015-07-25 22:20:00,18.13,1.357,157.5,100,986,0,0
"29656",2015-07-25 22:30:00,18.03,1.056,155,100,986,0,0
"29657",2015-07-25 22:40:00,17.92,1.264,142.4,100,986,0,0
"29658",2015-07-25 22:50:00,17.82,1.155,129.4,100,986,0,0
"29659",2015-07-25 23:00:00,17.7,0.949,128.3,100,986,0,0
"29660",2015-07-25 23:10:00,17.56,0.94,155.8,100,985,0,0
"29661",2015-07-25 23:20:00,17.55,1.024,176.7,100,986,0,0
"29662",2015-07-25 23:30:00,17.58,1.219,172,100,985,0,0
"29663",2015-07-25 23:40:00,17.54,1.276,174.7,100,985,0,0
"29664",2015-07-25 23:50:00,17.48,0.961,175.4,100,985,0,0
"29665",2015-07-26 00:00:00,17.42,1.134,181.4,100,985,0,0
"29666",2015-07-26 00:10:00,17.37,1.264,177.5,100,985,0,0
"29667",2015-07-26 00:20:00,17.35,1.089,178.9,100,985,0,0
"29668",2015-07-26 00:30:00,17.33,1.114,170.5,100,985,0,0
"29669",2015-07-26 00:40:00,17.29,0.956,161.3,100,985,0,0
"29670",2015-07-26 00:50:00,17.23,0.678,176.6,100,985,0,0
"29671",2015-07-26 01:00:00,17.22,0.984,169.7,100,985,0,0
"29672",2015-07-26 01:10:00,17.19,1.088,188.6,100,985,0.377,0
"29673",2015-07-26 01:20:00,17.19,0.929,193.5,100,985,0.658,0
"29674",2015-07-26 01:30:00,17.18,1.094,197,100,985,0.916,0
"29675",2015-07-26 01:40:00,17.16,1.033,200.5,100,985,1.067,0
"29676",2015-07-26 01:50:00,17.17,1.189,195.7,100,985,1.295,0
"29677",2015-07-26 02:00:00,17.19,1.125,195.8,100,985,1.094,0
"29678",2015-07-26 02:10:00,17.18,1.403,201,100,985,1.105,0
"29679",2015-07-26 02:20:00,17.19,1.382,203.6,100,985,1.074,0
"29680",2015-07-26 02:30:00,17.21,1.424,202.5,100,985,1.181,0
"29681",2015-07-26 02:40:00,17.21,1.187,201,100,985,0.84,0
"29682",2015-07-26 02:50:00,17.22,1.257,203.6,100,985,0.827,0
"29683",2015-07-26 03:00:00,17.24,1.154,219.2,100,985,0.841,0
"29684",2015-07-26 03:10:00,17.25,1.203,211.4,100,985,0.841,0
"29685",2015-07-26 03:20:00,17.29,1.201,201.6,100,984,0.841,0
"29686",2015-07-26 03:30:00,17.34,1.439,209.1,100,985,0.837,0
"29687",2015-07-26 03:40:00,17.36,1.341,208.2,100,984,0.694,0
"29688",2015-07-26 03:50:00,17.37,1.43,209.2,100,984,0.421,0
"29689",2015-07-26 04:00:00,17.38,1.524,200.6,100,984,0.31,0
"29690",2015-07-26 04:10:00,17.39,1.558,202.4,100,984,0.313,0
"29691",2015-07-26 04:20:00,17.4,1.412,195.5,100,984,0.337,0
"29692",2015-07-26 04:30:00,17.42,1.487,195.6,100,984,0.446,0
"29693",2015-07-26 04:40:00,17.45,1.893,189.4,100,984,0.759,0
"29694",2015-07-26 04:50:00,17.45,1.641,189.3,100,984,1.204,0
"29695",2015-07-26 05:00:00,17.45,1.868,189.3,100,984,1.852,0
"29696",2015-07-26 05:10:00,17.46,1.959,184.6,100,984,2.966,0
"29697",2015-07-26 05:20:00,17.48,1.91,181.6,100,984,4.195,0
"29698",2015-07-26 05:30:00,17.49,1.084,191.7,100,984,4.778,0
"29699",2015-07-26 05:40:00,17.51,1.062,205.9,100,984,5.641,0
"29700",2015-07-26 05:50:00,17.56,0.931,199.3,100,985,8.81,0
"29701",2015-07-26 06:00:00,17.59,1.024,189.2,100,985,11.68,0
"29702",2015-07-26 06:10:00,17.64,1.002,178.6,100,985,23.25,0
"29703",2015-07-26 06:20:00,17.71,1.673,173.2,100,985,27.67,0
"29704",2015-07-26 06:30:00,17.73,1.283,148.7,100,985,23.89,0
"29705",2015-07-26 06:40:00,17.76,1.461,159.8,100,985,24.05,0
"29706",2015-07-26 06:50:00,17.81,1.427,166.4,100,985,26.53,0
"29707",2015-07-26 07:00:00,17.87,1.405,176.6,100,985,35.58,0
"29708",2015-07-26 07:10:00,17.95,1.295,190.1,100,985,48.29,0
"29709",2015-07-26 07:20:00,18,1.387,187.6,100,985,61.94,0
"29710",2015-07-26 07:30:00,18.08,1.552,187.2,100,985,71.95,0
"29711",2015-07-26 07:40:00,18.13,1.765,165.4,100,985,62.66,0
"29712",2015-07-26 07:50:00,18.16,1.958,158.1,100,985,70.3,0
"29713",2015-07-26 08:00:00,18.24,1.551,162.5,100,985,99.9,0
"29714",2015-07-26 08:10:00,18.33,1.305,142.8,100,984,93.9,0
"29715",2015-07-26 08:20:00,18.29,1.473,146.9,100,984,78.59,0
"29716",2015-07-26 08:30:00,18.29,1.272,173.1,100,985,72.28,0
"29717",2015-07-26 08:40:00,18.47,1.53,175.6,100,984,80.8,0
"29718",2015-07-26 08:50:00,18.63,1.342,162.2,100,984,95.1,0
"29719",2015-07-26 09:00:00,18.87,1.638,161.3,100,984,180.8,0
"29720",2015-07-26 09:10:00,19.13,1.532,164.8,100,984,178.8,0
"29721",2015-07-26 09:20:00,19.35,1.808,176.3,100,984,237.8,0
"29722",2015-07-26 09:30:00,19.71,1.712,181.6,100,984,289.8,0
"29723",2015-07-26 09:40:00,20.15,1.443,181.1,100,984,328.9,0
"29724",2015-07-26 09:50:00,20.57,0.922,159.2,100,984,216.5,0
"29725",2015-07-26 10:00:00,20.72,1.37,141.5,100,984,298.8,0
"29726",2015-07-26 10:10:00,20.91,1.426,135.4,100,984,286.6,0
"29727",2015-07-26 10:20:00,20.88,1.388,135.8,100,984,229.6,0
"29728",2015-07-26 10:30:00,21.38,1.12,130.7,100,984,453.7,0
"29729",2015-07-26 10:40:00,21.85,1.562,147.2,100,984,315.9,0
"29730",2015-07-26 10:50:00,21.81,1.786,142.5,100,984,364.1,0
"29731",2015-07-26 11:00:00,21.76,2.143,136.7,100,984,320.3,0
"29732",2015-07-26 11:10:00,22.03,1.957,144.3,100,984,473.4,0
"29733",2015-07-26 11:20:00,22.5,2.209,149.3,100,984,473.5,0
"29734",2015-07-26 11:30:00,22.99,2.101,158.6,100,984,774,0
"29735",2015-07-26 11:40:00,23.44,1.978,158.7,100,984,365.6,0
"29736",2015-07-26 11:50:00,23.22,1.986,176.2,100,984,252.1,0
"29737",2015-07-26 12:00:00,22.99,1.492,181.6,100,984,368.7,0
"29738",2015-07-26 12:10:00,23.7,1.922,164.6,100,984,570.7,0
"29739",2015-07-26 12:20:00,23.78,2.629,159.5,99.6,984,356.4,0
"29740",2015-07-26 12:30:00,23.7,1.866,173.5,99.8,984,357.6,0
"29741",2015-07-26 12:40:00,24.2,1.681,157.5,99.2,984,434,0
"29742",2015-07-26 12:50:00,24.06,1.562,156.1,98.5,984,183.4,0
"29743",2015-07-26 13:00:00,23.81,1.368,175.4,99.2,984,211.7,0
"29744",2015-07-26 13:10:00,23.97,1.915,182.7,98.9,984,255.1,0
"29745",2015-07-26 13:20:00,23.89,2.199,183.3,97.9,984,203.8,0
"29746",2015-07-26 13:30:00,24,1.502,175.6,97.3,984,315.2,0
"29747",2015-07-26 13:40:00,24.18,1.482,165.2,97.3,984,243.2,0
"29748",2015-07-26 13:50:00,24.38,1.358,171.4,95.9,984,226,0
"29749",2015-07-26 14:00:00,24.13,1.3,185.8,95,984,143.3,0
"29750",2015-07-26 14:10:00,23.97,1.342,187.3,97.5,984,161.3,0
"29751",2015-07-26 14:20:00,23.78,1.473,181.3,97.1,984,138.1,0
"29752",2015-07-26 14:30:00,23.71,1.567,171.1,98.5,984,147.1,0
"29753",2015-07-26 14:40:00,23.61,1.316,157.5,98.2,983,122.1,0
"29754",2015-07-26 14:50:00,23.5,1.003,174.6,97.8,984,149.9,0
"29755",2015-07-26 15:00:00,23.23,1.039,143.3,99.3,984,106.4,0
"29756",2015-07-26 15:10:00,22.59,2.039,124.3,100,984,128.7,6
"29757",2015-07-26 15:20:00,22.09,1.493,167,100,983,111.5,0
"29758",2015-07-26 15:30:00,22.34,0.915,316.4,100,983,118.5,0
"29759",2015-07-26 15:40:00,22.7,0.55,223.2,100,983,199.2,0
"29760",2015-07-26 15:50:00,23.27,1.099,149,100,983,233,0
"29761",2015-07-26 16:00:00,23.25,0.857,159.2,100,983,298.6,0
"29762",2015-07-26 16:10:00,23.45,1.012,159.7,100,983,158.9,0
"29763",2015-07-26 16:20:00,23.51,1.209,168.6,100,983,289.4,0
"29764",2015-07-26 16:30:00,24.05,1.421,173.9,100,983,328.8,0
"29765",2015-07-26 16:40:00,24.44,2.029,182.7,100,983,437.6,0
"29766",2015-07-26 16:50:00,24.72,1.914,183.7,100,983,412.5,0
"29767",2015-07-26 17:00:00,24.89,2.232,180.1,100,983,364.8,0
"29768",2015-07-26 17:10:00,24.76,2.103,193.2,100,983,201.6,0
"29769",2015-07-26 17:20:00,24.24,1.664,191.9,100,983,138.5,0
"29770",2015-07-26 17:30:00,24.05,1.472,199.3,100,983,91.7,0
"29771",2015-07-26 17:40:00,23.82,1.743,203.4,100,984,44.19,0
"29772",2015-07-26 17:50:00,23.53,2.553,219.9,99.9,984,35.05,0
"29773",2015-07-26 18:00:00,22.73,2.515,217.5,97.6,984,107.6,0
"29774",2015-07-26 18:10:00,22.12,1.699,231.3,99.1,984,84.2,0
"29775",2015-07-26 18:20:00,21.65,1.55,273.5,99.5,984,75.08,0
"29776",2015-07-26 18:30:00,21.26,1.315,293.2,97.8,984,55.16,0
"29777",2015-07-26 18:40:00,20.97,1.432,254.8,99.4,984,45.37,0
"29778",2015-07-26 18:50:00,21.01,1.36,251.5,99.6,984,40.31,0
"29779",2015-07-26 19:00:00,20.94,0.823,205.1,99.8,984,21.86,0
"29780",2015-07-26 19:10:00,20.67,1.035,270.7,100,984,10.23,0
"29781",2015-07-26 19:20:00,20.29,0.876,241.8,100,984,2.823,0
"29782",2015-07-26 19:30:00,20.09,0.858,251.2,100,984,0.202,0
"29783",2015-07-26 19:40:00,20.09,0.762,230.5,100,984,0,0
"29784",2015-07-26 19:50:00,19.88,1.111,207,100,984,0,0
"29785",2015-07-26 20:00:00,19.84,0.655,223.1,100,984,0,0
"29786",2015-07-26 20:10:00,19.46,1.055,140.2,100,984,0,0
"29787",2015-07-26 20:20:00,19.06,0.815,168.2,100,984,0,0
"29788",2015-07-26 20:30:00,18.9,0.534,168.1,100,984,0,0
"29789",2015-07-26 20:40:00,19.12,0.616,159.5,100,984,0,0
"29790",2015-07-26 20:50:00,19.56,1.128,179.8,100,985,0,0
"29791",2015-07-26 21:00:00,19.82,1.022,211.6,100,985,0,0
"29792",2015-07-26 21:10:00,19.88,0.66,217.5,100,985,0,0
"29793",2015-07-26 21:20:00,19.78,1.1,239.6,100,985,0,0
"29794",2015-07-26 21:30:00,19.8,1.282,240.8,100,985,0,0
"29795",2015-07-26 21:40:00,19.84,0.949,229.9,100,984,0,0
"29796",2015-07-26 21:50:00,19.79,0.978,226.3,100,984,0,0
"29797",2015-07-26 22:00:00,19.76,0.906,229.8,100,984,0,0
"29798",2015-07-26 22:10:00,19.82,1.083,230.8,100,985,0,0
"29799",2015-07-26 22:20:00,19.86,0.992,233.4,100,985,0,0
"29800",2015-07-26 22:30:00,19.9,0.8,229.2,100,985,0,0
"29801",2015-07-26 22:40:00,19.86,0.65,135.1,100,985,0,0
"29802",2015-07-26 22:50:00,19.84,0.449,197.6,100,985,0,0
"29803",2015-07-26 23:00:00,19.56,1.013,305.2,100,985,0,0
"29804",2015-07-26 23:10:00,19.35,0.802,308,100,985,0,0
"29805",2015-07-26 23:20:00,19.42,0.707,322.1,100,985,0,0
"29806",2015-07-26 23:30:00,19.33,0.246,270.7,100,984,0,0
"29807",2015-07-26 23:40:00,19.32,0.238,230.6,100,984,0,0
"29808",2015-07-26 23:50:00,19.2,0.458,208.8,100,984,0,0
"29809",2015-07-27 00:00:00,18.89,0.726,226.4,100,984,0,0
"29810",2015-07-27 00:10:00,19.01,1.011,189.9,100,984,0,0
"29811",2015-07-27 00:20:00,19.03,0.545,192,100,984,0,0
"29812",2015-07-27 00:30:00,18.94,0.632,207.6,100,984,0,0
"29813",2015-07-27 00:40:00,18.97,0.816,217.6,100,984,0,0
"29814",2015-07-27 00:50:00,18.97,0.726,210.8,100,984,0,0
"29815",2015-07-27 01:00:00,18.83,0.759,214.4,100,984,0,0
"29816",2015-07-27 01:10:00,18.69,0.549,175.8,100,984,0,0
"29817",2015-07-27 01:20:00,18.6,0.592,153,100,984,0,0
"29818",2015-07-27 01:30:00,18.58,0.42,148.7,100,984,0,0
"29819",2015-07-27 01:40:00,18.59,0.535,202.9,100,984,0,0
"29820",2015-07-27 01:50:00,18.68,0.603,205.9,100,984,0,0
"29821",2015-07-27 02:00:00,18.63,0.888,257.8,100,984,0,0
"29822",2015-07-27 02:10:00,18.63,1.071,227.2,100,984,0,0
"29823",2015-07-27 02:20:00,18.65,0.833,220.7,100,984,0,0
"29824",2015-07-27 02:30:00,18.54,0.332,181.9,100,984,0,0
"29825",2015-07-27 02:40:00,18.33,0.445,150,100,984,0,0
"29826",2015-07-27 02:50:00,18.2,0.292,176.5,100,984,0,0
"29827",2015-07-27 03:00:00,18.13,0.215,270.6,100,984,0,0
"29828",2015-07-27 03:10:00,18.11,0.474,51.37,100,984,0,0
"29829",2015-07-27 03:20:00,18.11,0.592,140.2,100,984,0,0
"29830",2015-07-27 03:30:00,18.23,0.881,158.4,100,984,0,0
"29831",2015-07-27 03:40:00,18.26,0.777,104.6,100,984,0,0
"29832",2015-07-27 03:50:00,18.31,0.466,56.95,100,984,0,0
"29833",2015-07-27 04:00:00,18.16,0.582,310.7,100,984,0,0
"29834",2015-07-27 04:10:00,18.04,0.606,305.6,100,984,0,0
"29835",2015-07-27 04:20:00,18.04,0.256,18.92,100,984,0,0
"29836",2015-07-27 04:30:00,17.98,0.051,106.6,100,984,0.193,0
"29837",2015-07-27 04:40:00,17.84,0.618,287.6,100,984,2.946,0
"29838",2015-07-27 04:50:00,17.71,0.234,331.1,100,984,7.875,0
"29839",2015-07-27 05:00:00,17.67,0.261,21.3,100,985,21.87,0
"29840",2015-07-27 05:10:00,17.87,0.332,7.621,100,984,35.99,0
"29841",2015-07-27 05:20:00,18.34,0.414,300.4,100,985,45.51,0
"29842",2015-07-27 05:30:00,18.66,0.096,205.4,100,985,44.39,0
"29843",2015-07-27 05:40:00,18.48,0.043,257.8,100,985,50.83,0
"29844",2015-07-27 05:50:00,18.56,0.309,223.1,100,985,72.42,0
"29845",2015-07-27 06:00:00,19,0.354,225.2,100,985,50.04,0
"29846",2015-07-27 06:10:00,19.03,0.475,226.4,100,985,39.39,0
"29847",2015-07-27 06:20:00,19.03,0.581,243.7,100,985,54.47,0
"29848",2015-07-27 06:30:00,19.26,0.288,198.1,100,985,103.9,0
"29849",2015-07-27 06:40:00,19.61,0.321,262.8,100,986,112.1,0
"29850",2015-07-27 06:50:00,19.86,0.197,229.8,100,986,107.2,0
"29851",2015-07-27 07:00:00,20.04,0.407,236,100,986,109.1,0
"29852",2015-07-27 07:10:00,20.17,0.747,211.9,100,986,146.3,0
"29853",2015-07-27 07:20:00,20.33,0.219,181.5,100,986,158.7,0
"29854",2015-07-27 07:30:00,20.64,0.231,163.7,100,986,178.9,0
"29855",2015-07-27 07:40:00,21.01,0.53,239.9,100,986,203.1,0
"29856",2015-07-27 07:50:00,21.21,0.494,136.6,100,986,284,0
"29857",2015-07-27 08:00:00,21.93,0.366,146.5,100,986,229.5,0
"29858",2015-07-27 08:10:00,22.15,0.564,140.9,100,986,324.4,0
"29859",2015-07-27 08:20:00,22.62,1.078,142,100,986,545.7,0
"29860",2015-07-27 08:30:00,22.84,1.263,151.2,100,986,334.1,0
"29861",2015-07-27 08:40:00,22.51,1.727,162.7,100,986,488,0
"29862",2015-07-27 08:50:00,22.8,1.854,152,100,986,691.4,0
"29863",2015-07-27 09:00:00,23.32,2.083,159.1,100,986,745,0
"29864",2015-07-27 09:10:00,23.34,0.932,151.4,100,986,393.1,0
"29865",2015-07-27 09:20:00,23.02,1.268,166.8,100,986,211.9,0
"29866",2015-07-27 09:30:00,22.36,1.186,173.6,100,986,218.6,0
"29867",2015-07-27 09:40:00,22.2,0.702,187.3,100,986,260,0
"29868",2015-07-27 09:50:00,22.42,0.812,184.7,100,986,401.7,0
"29869",2015-07-27 10:00:00,23.63,0.854,184.9,100,986,803,0
"29870",2015-07-27 10:10:00,24.48,1.182,138.6,100,986,660.8,0
"29871",2015-07-27 10:20:00,24.71,1.5,148.1,100,986,818,0
"29872",2015-07-27 10:30:00,25.07,1.773,153.7,99.7,986,825,0
"29873",2015-07-27 10:40:00,25.63,0.978,182.2,94.8,986,835,0
"29874",2015-07-27 10:50:00,26.31,1.385,169.6,91.7,986,844,0
"29875",2015-07-27 11:00:00,26.28,2.053,160.6,92.7,986,865,0
"29876",2015-07-27 11:10:00,26.27,1.508,161,90,986,844,0
"29877",2015-07-27 11:20:00,26.6,1.792,156.3,89.6,985,842,0
"29878",2015-07-27 11:30:00,26.51,1.826,167.2,89.5,985,752.7,0
"29879",2015-07-27 11:40:00,26.68,2.06,162.6,88.3,985,919,0
"29880",2015-07-27 11:50:00,26.85,2.55,149.6,86.4,985,936,0
"29881",2015-07-27 12:00:00,26.11,2.685,164.2,86.4,985,283.2,0
"29882",2015-07-27 12:10:00,24.86,2.088,152.7,89.6,985,144.7,0
"29883",2015-07-27 12:20:00,24.42,1.674,160.3,92.7,985,129.6,0
"29884",2015-07-27 12:30:00,24.15,1.119,172.6,93.9,985,93.7,0
"29885",2015-07-27 12:40:00,23.7,0.88,180.1,95.9,985,91.3,0
"29886",2015-07-27 12:50:00,23.29,0.789,208.4,98.2,985,107.2,0
"29887",2015-07-27 13:00:00,23.14,0.995,210.9,99.9,985,127.1,0
"29888",2015-07-27 13:10:00,22.98,1.193,195.8,100,984,132.1,0
"29889",2015-07-27 13:20:00,22.86,1.458,232.4,100,985,119.1,0
"29890",2015-07-27 13:30:00,22.9,1.355,238.1,100,985,141,0
"29891",2015-07-27 13:40:00,23.11,1.027,269,100,985,188.2,0
"29892",2015-07-27 13:50:00,23.45,0.891,300.7,100,985,291.2,0
"29893",2015-07-27 14:00:00,23.89,0.512,295.2,100,985,276.8,0
"29894",2015-07-27 14:10:00,23.89,1.135,208.9,100,984,241.5,0
"29895",2015-07-27 14:20:00,23.62,1.07,137.6,100,985,149.6,0
"29896",2015-07-27 14:30:00,23.32,0.652,56.87,100,985,126.1,0
"29897",2015-07-27 14:40:00,23.24,0.546,20.97,100,985,93.3,0
"29898",2015-07-27 14:50:00,23.05,1.476,284.7,100,985,55.79,0
"29899",2015-07-27 15:00:00,22.01,1.646,271.7,100,985,54.7,9
"29900",2015-07-27 15:10:00,20.59,0.759,295.5,100,985,86.3,0
"29901",2015-07-27 15:20:00,20.37,1.322,285,100,985,60.2,0
"29902",2015-07-27 15:30:00,20.03,1.627,304.8,100,985,54.81,0
"29903",2015-07-27 15:40:00,19.68,1.86,306.5,100,985,69.69,0
"29904",2015-07-27 15:50:00,19.84,1.665,311,100,985,63.36,0
"29905",2015-07-27 16:00:00,20.21,1.336,293.5,100,985,51.18,0
"29906",2015-07-27 16:10:00,20.53,1.517,301.6,100,985,73.05,0
"29907",2015-07-27 16:20:00,20.46,1.286,312.5,100,985,87.4,0
"29908",2015-07-27 16:30:00,20.72,0.87,294.6,100,985,166.6,0
"29909",2015-07-27 16:40:00,21.04,1.028,270,100,985,243,0
"29910",2015-07-27 16:50:00,21.46,0.647,303.7,100,985,210.1,0
"29911",2015-07-27 17:00:00,21.57,1.023,260.7,100,985,178.2,0
"29912",2015-07-27 17:10:00,21.63,1.205,255,100,984,200.3,0
